Water Control Zone	River	Station	Dates	Sample No	5-Day Biochemical Oxygen Demand (mg/L)	Aluminium (?g/L)	Ammonia-Nitrogen (mg/L)	Anionic Surfactants (as Manoxol OT) (mg/L)	Antimony (?g/L)	Arsenic (?g/L)	Barium (?g/L)	Beryllium (?g/L)	Boron (?g/L)	Cadmium (?g/L)	Chemical Oxygen Demand (mg/L)	Chloride (mg/L)	Chlorophyll-?? (mg/m³)	Chromium (?g/L)	Conductivity (?S/cm)	Copper (?g/L)	Cyanide (mg/L)	Dissolved Oxygen (%saturation)	Dissolved Oxygen (mg/L)	Faecal Coliforms (counts/100mL)	Flow (m³/s)	Fluoride (mg/L)	Free Hydrogen Sulphide (mg/L)	Iron (?g/L)	Lead (?g/L)	Manganese (?g/L)	Mercury (?g/L)	Molybdenum (?g/L)	Nickel (?g/L)	Nitrate-Nitrogen (mg/L)	Nitrite-Nitrogen (mg/L)	Oil and Grease (mg/L)	Orthophosphate Phosphorus (mg/L)	pH	Phaeopigment (mg/m³)	Salinity (psu)	Silica (as SiO?) (mg/L)	Silver (?g/L)	Sulphide (mg/L)	Suspended solids (mg/L)	Thallium (?g/L)	Total Kjeldahl Nitrogen (mg/L)	Total Organic Carbon (mg/L)	Total Phosphorus (mg/L)	Total Solids (mg/L)	Total Volatile Solids (mg/L)	Turbidity (NTU)	Vanadium (?g/L)	Water Temperature (°C)	Zinc (?g/L)	??. ????????  (counts/100mL)
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	5/4/2023	1	3.1	<50	0.032	0.09	<1	<1	40	<1	140	<0.1	10	500	2	<1	2676	7	<0.01	132	10.2	180000	0.014	0.6	<0.01	<50	<1	40	<1	6	10	0.96	0.028	<0.5	0.008	7.8	2	1.3	18	<1	<0.02	2.2	<1	0.52	5	0.04	1900	390	1.9	<2	28.3	10	25000
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	6/21/2023	1	10	<50	0.014	0.07	<1	<1	23	<1	60	<0.1	7	130	0.9	<1	539	2	<0.01	107	8.4	13000	0.151	0.3	<0.01	60	<1	30	<1	3	4	0.75	0.008	<0.5	0.007	7.6	1	0.2	18	<1	<0.02	2	<1	0.17	2	<0.02	500	230	3.3	<2	27.9	<10	2800
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	7/12/2023	1	0.3	<50	0.024	0.08	<1	<1	29	<1	170	<0.1	25	640	10	<1	2421	3	<0.01	124	9.4	10000	0.049	0.4	<0.01	<50	<1	30	<1	4	5	0.87	0.016	<0.5	0.025	8.2	4.5	1.1	17	<1	<0.02	3.4	<1	0.34	3	0.04	1700	410	2.1	<2	29.7	<10	2100
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	8/9/2023	1	0.5	<50	0.046	<0.05	<1	<1	19	<1	50	<0.1	8	160	0.7	<1	656	1	<0.01	103	8.1	44000	0.082	0.3	<0.01	50	<1	20	<1	2	3	0.57	0.008	<0.5	0.022	7.5	<0.2	0.3	20	<1	<0.02	2.6	<1	0.27	2	0.03	560	150	1.7	<2	27.8	10	17000
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	9/18/2023	1	0.9	<50	0.028	<0.05	<1	<1	18	<1	<50	<0.1	8	330	<0.2	<1	389	<1	<0.01	103	8.2	35000	0.234	0.3	<0.01	<50	<1	40	<1	3	3	0.51	0.005	<0.5	0.019	7.6	<0.2	0.2	19	<1	<0.02	2.7	<1	0.17	2	<0.02	720	160	4.6	<2	27.3	<10	2100
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	10/6/2023	1	0.5	<50	0.018	<0.05	<1	<1	14	<1	<50	<0.1	9	84	0.6	<1	402	<1	<0.01	105	8.3	6500	0.077	0.4	<0.01	<50	<1	20	<1	4	2	0.92	0.005	<0.5	0.025	7.7	<0.2	0.2	21	<1	<0.02	2.8	<1	0.19	2	0.03	930	710	2.6	<2	27.1	<10	1500
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	11/1/2023	1	0.6	<50	0.017	<0.05	<1	<1	27	<1	60	<0.1	5	190	0.2	<1	763	<1	<0.01	106	8.7	6100	0.149	0.3	<0.01	<50	<1	10	<1	4	3	0.82	0.005	<0.5	0.016	7.7	<0.2	0.4	19	<1	<0.02	1.7	<1	0.17	1	0.03	630	110	1.9	<2	25.1	<10	1200
Tolo Harbour And Channel	Tai Wai Nullah	TR19C	12/6/2023	1	0.6	<50	0.014	<0.05	<1	<1	33	<1	70	<0.1	9	300	0.5	<1	1068	<1	<0.01	104	9.1	3400	0.132	0.5	<0.01	<50	<1	20	<1	5	3	1.1	0.008	<0.5	0.019	7.4	0.7	0.6	19	<1	<0.02	2.2	<1	0.19	2	0.02	880	320	2.4	<2	21.8	<10	900
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	1/6/2023	1	5.6	<50	0.056	0.11	<1	2	13	<1	2400	<0.1	31	8200	29	1	40686	4	<0.01	113	8.6	10	null	<0.2	<0.01	<50	<1	<10	<1	11	6	0.024	<0.002	<0.5	<0.002	8.2	4.1	29.2	1.7	<1	<0.02	4.9	<1	0.49	6	0.08	36000	5500	3	<2	20	10	10
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	2/10/2023	1	4.3	<50	0.068	0.4	<1	1	20	<1	3400	<0.1	19	16000	24	2	35444	6	<0.01	119	9.2	1200	null	0.8	<0.01	70	<1	40	<1	10	7	0.21	<0.002	<0.5	<0.002	8.2	3.9	24.2	1.1	<1	<0.02	5.4	<1	0.46	7	0.07	42000	9700	2.4	2	21.5	<10	900
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	3/2/2023	1	2.8	<50	0.057	0.13	<1	2	13	<1	3400	<0.1	10	21000	7	1	44869	5	<0.01	103	7.5	140	null	0.8	<0.01	<50	<1	20	<1	11	7	0.028	0.009	<0.5	0.021	7.9	1.2	31.3	1.3	<1	<0.02	2.9	<1	0.29	3	0.05	49000	11000	1.4	3	21.7	<10	30
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	4/19/2023	1	1.5	<50	0.1	0.05	<1	2	13	<1	4500	<0.1	15	19000	5.3	2	47271	6	<0.01	85	6	2300	null	0.8	<0.01	90	<1	<10	<1	12	9	0.035	0.003	<0.5	<0.002	7.8	2.7	31.1	1	<1	<0.02	7.3	<1	0.25	4	0.06	52000	12000	2.2	5	24.4	<10	470
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	5/4/2023	1	3.7	<50	0.1	<0.05	<1	2	21	<1	2700	<0.1	21	13000	8.5	1	40478	4	<0.01	105	7.1	450	null	0.8	<0.01	<50	<1	60	<1	9	5	0.31	0.022	<0.5	0.028	8	2.8	24	4.7	<1	<0.02	17	<1	0.37	4	0.06	33000	5600	2.5	3	28.6	<10	40
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	6/21/2023	1	2.6	<50	0.063	0.11	<1	2	13	<1	3900	<0.1	21	17000	46	3	52702	4	<0.01	101	6.3	5600	null	0.8	<0.01	60	<1	<10	<1	10	6	0.049	0.011	<0.5	0.043	8.1	6.2	30.1	1.4	<1	<0.02	7.3	<1	0.49	4	0.11	48000	12000	4	2	31.9	<10	2900
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	7/12/2023	1	2.6	<50	0.04	0.07	<1	2	13	<1	3700	<0.1	25	18000	10	1	53143	4	<0.01	89	5.6	1600	null	0.8	<0.01	<50	<1	<10	<1	11	8	0.038	0.008	<0.5	0.047	8	3.1	30.8	3	<1	<0.02	8.4	<1	0.31	5	0.09	64000	28000	1.9	3	31.1	<10	<10
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	8/9/2023	1	3.1	<50	0.03	<0.05	<1	2	12	<1	4500	<0.1	21	18000	14	1	54446	4	<0.01	95	5.9	2000	null	0.8	<0.01	<50	<1	<10	<1	10	7	0.01	0.007	<0.5	<0.002	7.9	6.4	31.6	1.3	<1	<0.02	5.6	<1	0.6	5	0.08	46000	7100	2.7	4	31.2	<10	70
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	9/18/2023	1	0.4	<50	0.063	<0.05	<1	<1	25	<1	370	<0.1	6	950	1.2	<1	5506	<1	<0.01	94	7	41000	null	0.4	<0.01	<50	<1	80	<1	3	2	0.55	0.007	<0.5	0.019	7.4	<0.2	2.7	17	<1	<0.02	5.3	<1	0.19	2	0.03	3700	720	4.3	<2	29.9	<10	620
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	10/6/2023	1	2.6	<50	0.04	<0.05	<1	1	28	<1	2800	<0.1	19	15000	14	<1	38744	3	<0.01	112	7.6	2200	null	0.8	<0.01	<50	<1	50	<1	10	6	0.24	0.004	<0.5	<0.002	8.1	2.5	22.4	3.9	<1	<0.02	14	<1	0.29	4	0.05	42000	16000	1.8	2	29.4	<10	170
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	11/1/2023	1	2.5	<50	0.079	0.05	<1	2	18	<1	2600	<0.1	14	13000	6.6	1	36849	3	<0.01	108	7.5	1000	null	0.6	<0.01	<50	<1	<10	<1	10	7	0.2	0.008	<0.5	<0.002	8.1	3.7	22	4.3	<1	<0.02	9.3	<1	0.36	3	0.04	35000	8800	1.7	6	27.7	<10	70
Tolo Harbour And Channel	Shing Mun Main Channel	TR19I	12/6/2023	1	4.6	<50	0.064	<0.05	<1	2	17	<1	3000	<0.1	22	17000	38	1	40877	4	<0.01	111	8.1	1300	55.89	0.8	<0.01	<50	<1	<10	<1	11	7	0.085	0.01	<0.5	0.04	8	8	27.3	1.8	<1	<0.02	3.3	<1	0.39	4	0.24	40000	7700	2.2	3	23.1	<10	240
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	1/6/2023	1	<0.1	<50	0.02	<0.05	1	<1	22	<1	60	<0.1	6	55	0.2	<1	170	1	<0.01	101	9.6	<1	0.039	0.4	<0.01	<50	<1	<10	<1	3	3	1.2	<0.002	<0.5	0.006	7.2	<0.2	0.1	18	<1	<0.02	10	<1	0.19	3	0.03	190	61	6	<2	18	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	2/10/2023	1	<0.1	<50	0.07	<0.05	4	<1	22	<1	80	<0.1	10	26	0.6	3	183	1	<0.01	100	9.2	<1	0.056	0.5	<0.01	<50	<1	20	<1	8	2	1.1	<0.002	<0.5	0.011	7.4	0.5	0.1	20	<1	<0.02	22	<1	0.57	4	0.03	220	61	4.7	<2	19.3	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	3/2/2023	1	<0.1	<50	0.036	<0.05	1	<1	21	<1	<50	<0.1	5	40	0.7	2	172	<1	<0.01	101	9.2	15	0.049	0.5	<0.01	<50	<1	20	<1	5	2	1.5	0.007	<0.5	0.004	7.4	0.9	0.1	20	<1	<0.02	20	<1	0.26	2	0.04	200	70	16.2	<2	19.9	<10	5
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	4/19/2023	1	3	<50	0.038	<0.05	<1	<1	24	<1	<50	<0.1	15	40	1.4	<1	263	<1	<0.01	99	8.3	<1	0.028	0.5	<0.01	<50	<1	10	<1	12	2	1.3	0.003	<0.5	0.016	8.3	<0.2	0.1	22	<1	<0.02	13	<1	0.27	3	0.04	240	70	3.3	<2	24.4	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	5/4/2023	1	<0.1	<50	0.014	<0.05	<1	<1	23	<1	<50	<0.1	8	140	<0.2	<1	180	<1	<0.01	99	8.2	<1	0.024	0.4	<0.01	<50	<1	<10	<1	<2	2	1.8	<0.002	<0.5	0.006	7.7	<0.2	0.1	16	<1	<0.02	<0.5	<1	0.18	2	<0.02	280	48	0.9	<2	24.7	10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	6/21/2023	1	2.2	280	0.012	<0.05	<1	<1	21	<1	70	<0.1	6	91	0.7	2	215	1	<0.01	99	7.7	2	0.03	0.5	<0.01	60	<1	<10	<1	7	2	1.4	<0.002	<0.5	0.008	8.3	<0.2	0.1	14	<1	<0.02	4.3	<1	0.14	2	<0.02	230	72	3.1	<2	27.9	<10	2
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	7/12/2023	1	4.1	470	0.017	<0.05	<1	<1	10	<1	60	<0.1	4	26	0.7	1	286	<1	<0.01	100	7.6	<1	0.015	0.5	<0.01	<50	<1	<10	<1	5	1	1.6	0.007	<0.5	0.008	10.1	<0.2	0.1	18	<1	<0.02	8.4	<1	0.28	2	0.03	170	90	3.3	<2	29.4	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	8/9/2023	1	0.2	70	0.024	<0.05	<1	<1	17	<1	<50	<0.1	7	34	0.5	<1	205	<1	<0.01	99	7.8	58	0.084	0.5	<0.01	<50	<1	<10	<1	3	1	1.9	0.004	<0.5	0.006	8.6	0.8	0.1	14	<1	<0.02	260	<1	0.29	3	0.06	470	110	74.5	<2	27.7	<10	5
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	9/18/2023	1	0.2	490	0.032	<0.05	<1	<1	13	<1	<50	<0.1	8	15	0.6	<1	172	<1	<0.01	100	8.2	19	0.048	0.3	<0.01	<50	<1	10	<1	3	1	0.59	0.007	<0.5	0.024	9.4	<0.2	0.1	20	<1	<0.02	31	<1	0.15	2	0.05	170	53	16.8	<2	25.4	<10	16
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	10/6/2023	1	<0.1	160	0.026	<0.05	<1	<1	17	<1	<50	<0.1	13	21	0.6	<1	189	<1	<0.01	99	7.8	<1	0.032	0.5	<0.01	<50	<1	<10	<1	8	2	1.3	0.006	<0.5	0.012	9.3	<0.2	0.1	20	<1	<0.02	5.1	<1	0.34	2	0.03	180	88	2.2	<2	27.4	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	11/1/2023	1	<0.1	130	0.014	<0.05	<1	<1	18	<1	<50	<0.1	5	21	<0.2	2	190	<1	<0.01	101	8.5	<1	0.039	0.3	<0.01	<50	<1	<10	<1	8	1	1.3	0.002	<0.5	0.005	9.7	<0.2	0.1	17	<1	<0.02	4.8	<1	0.21	2	<0.02	180	80	3.6	<2	24	<10	<1
Tolo Harbour And Channel	Tin Sum Nullah	TR20B	12/6/2023	1	<0.1	50	0.007	<0.05	<1	<1	13	<1	<50	<0.1	6	36	0.7	1	134	<1	<0.01	101	8.8	<1	0.054	0.4	<0.01	<50	<1	<10	<1	3	<1	0.6	<0.002	<0.5	0.01	8.3	0.5	0.1	17	<1	<0.02	2.8	<1	0.1	1	<0.02	120	36	3.3	<2	22	<10	<1
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	1/6/2023	1	1	110	0.12	<0.05	<1	<1	26	<1	1400	<0.1	17	9300	2.9	<1	27495	3	<0.01	82	6.7	400	null	<0.2	<0.01	<50	<1	50	<1	7	4	0.26	0.014	<0.5	<0.002	7.9	0.9	19.1	9.2	<1	<0.02	2.4	<1	0.3	3	0.06	33000	14000	1.3	<2	19.7	10	190
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	2/10/2023	1	1.3	<50	0.15	<0.05	<1	<1	31	<1	1700	<0.1	13	7500	4.7	1	20753	3	<0.01	90	7.5	3900	null	0.6	<0.01	<50	<1	60	<1	6	5	0.41	0.011	<0.5	<0.002	7.9	2.3	13.8	10	<1	<0.02	4.4	<1	0.4	4	0.04	19000	3500	1.7	<2	20.4	10	1400
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	3/2/2023	1	1.9	<50	0.11	0.22	<1	2	23	<1	2500	<0.1	17	14000	4.1	2	34320	4	<0.01	77	6	550	null	0.8	<0.01	80	<1	70	<1	10	6	0.21	0.011	<0.5	0.02	7.6	1	23.7	4.6	<1	<0.02	1.6	<1	0.21	3	0.09	40000	6900	1.1	3	20.8	10	180
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	4/19/2023	1	3.3	<50	0.19	<0.05	<1	2	19	<1	2900	<0.1	30	13000	3.4	3	19622	4	<0.01	86	6.6	30000	null	0.6	<0.01	90	<1	30	<1	9	6	0.4	0.023	<0.5	0.006	8	4.4	11.7	5.8	<1	<0.02	19	<1	0.62	5	0.09	33000	6200	5.7	4	25	<10	7600
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	5/4/2023	1	1.3	<50	0.17	<0.05	<1	2	21	<1	2700	<0.1	13	11000	2.8	1	42257	3	<0.01	61	4.3	3000	null	0.7	<0.01	<50	<1	40	<1	8	4	0.23	0.012	<0.5	0.037	7.7	1.7	26.2	7	<1	<0.02	7.5	<1	0.36	3	0.05	32000	6000	2.1	3	26.6	20	630
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	6/21/2023	1	1.6	<50	0.16	<0.05	<1	1	18	<1	2600	<0.1	13	11000	13	2	30432	3	<0.01	88	6.1	3700	null	0.6	<0.01	60	<1	<10	<1	6	4	0.21	0.006	<0.5	0.031	8	3.5	17.1	7.9	<1	<0.02	3.4	<1	0.35	2	0.06	26000	6400	3.3	<2	29.5	<10	340
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	7/12/2023	1	1.1	<50	0.058	<0.05	<1	1	18	<1	2100	<0.1	25	9800	7.9	<1	27978	3	<0.01	86	6.1	8000	null	0.6	<0.01	<50	<1	<10	<1	6	3	0.23	0.006	<0.5	0.035	7.9	4.1	16.1	13	<1	<0.02	5.8	<1	0.22	3	0.06	23000	4300	3.1	<2	28.2	10	800
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	8/9/2023	1	1.3	<50	0.065	0.12	<1	1	17	<1	2600	<0.1	13	9300	6.7	<1	33614	2	<0.01	81	5.6	6500	null	0.5	<0.01	<50	<1	<10	<1	6	5	0.22	0.003	<0.5	0.021	7.7	5.4	19.3	13	<1	<0.02	5	<1	0.27	3	0.05	23000	3500	7.4	3	29.2	<10	430
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	9/18/2023	1	0.4	<50	0.041	<0.05	<1	<1	18	<1	180	<0.1	13	1600	0.2	<1	2499	1	<0.01	100	7.7	53000	null	0.3	<0.01	<50	<1	60	<1	<2	1	0.31	0.008	<0.5	0.018	7.4	<0.2	1.2	14	<1	<0.02	1.2	<1	0.29	3	0.03	3100	400	1.4	<2	28.2	<10	1300
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	10/6/2023	1	0.6	<50	0.061	<0.05	<1	<1	25	<1	1100	<0.1	6	5300	1.5	<1	15398	1	<0.01	95	7.1	19000	null	0.5	<0.01	<50	<1	50	<1	4	3	0.4	0.004	<0.5	0.01	7.7	0.7	8.5	14	<1	<0.02	2.9	<1	0.23	2	0.03	16000	6400	1.6	<2	27.8	<10	1000
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	11/1/2023	1	0.7	<50	0.071	<0.05	<1	<1	22	<1	960	<0.1	10	5400	3.6	<1	14306	2	<0.01	98	7.6	7600	null	0.4	<0.01	<50	<1	20	<1	4	3	0.31	0.006	<0.5	0.012	7.8	1.6	8.2	12	<1	<0.02	2.5	<1	0.22	2	0.03	12000	2400	2.3	2	25.7	<10	800
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23A	12/6/2023	1	1.3	<50	0.11	<0.05	<1	<1	23	<1	1800	<0.1	15	11000	0.3	1	28978	2	<0.01	76	5.9	16000	null	0.7	<0.01	<50	<1	20	<1	7	4	0.27	0.01	<0.5	0.034	7.7	0.4	18.8	7.6	<1	<0.02	2.9	<1	0.37	3	0.08	27000	5200	2	<2	22.7	<10	490
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	1/6/2023	1	0.2	<50	0.006	<0.05	<1	<1	8	<1	<50	<0.1	6	86	0.4	<1	283	4	<0.01	105	9.2	60	0.017	1.6	<0.01	<50	<1	<10	<1	9	1	0.23	0.002	<0.5	0.007	9.2	<0.2	0.1	20	<1	<0.02	4.2	<1	0.23	2	0.02	210	30	3.8	<2	21.9	<10	20
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	2/10/2023	1	0.7	<50	0.014	<0.05	<1	<1	4	<1	<50	<0.1	8	10	0.6	<1	275	1	<0.01	111	9.6	300	0.009	1.4	<0.01	<50	<1	10	<1	11	1	0.15	0.002	<0.5	0.006	9.3	0.3	0.1	24	<1	<0.02	1.4	<1	0.18	4	<0.02	220	72	0.3	<2	22.5	<10	120
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	3/2/2023	1	0.9	<50	0.01	<0.05	<1	<1	6	<1	<50	<0.1	6	31	0.7	<1	678	3	<0.01	114	9.5	16000	0.006	1.7	<0.01	<50	<1	<10	<1	13	2	0.19	0.008	<0.5	0.006	9.1	<0.2	0.3	25	<1	<0.02	1.1	<1	0.12	2	0.02	230	30	1.1	<2	24	<10	80
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	4/19/2023	1	1.9	<50	0.02	<0.05	<1	<1	7	<1	<50	<0.1	11	47	2.1	<1	252	1	<0.01	101	8.4	13000	0.129	0.3	<0.01	90	<1	<10	<1	2	<1	0.42	0.017	<0.5	0.006	8.6	2	0.1	15	<1	<0.02	5.6	<1	0.32	5	0.03	140	48	4.1	<2	24.8	<10	9000
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	5/4/2023	1	0.2	<50	0.014	<0.05	<1	<1	8	<1	<50	<0.1	11	21	0.5	<1	510	1	<0.01	103	8.2	<10	0.053	0.6	<0.01	60	<1	<10	<1	4	<1	0.24	0.008	<0.5	0.008	8.7	0.7	0.2	18	<1	<0.02	1.4	<1	0.17	3	0.02	140	68	1.3	<2	27.1	<10	<10
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	6/21/2023	1	1.1	60	0.016	<0.05	<1	<1	7	<1	<50	<0.1	5	79	0.3	<1	644	1	<0.01	103	7.8	980	0.034	0.6	<0.01	<50	<1	<10	<1	4	<1	0.39	0.007	<0.5	0.008	8.6	0.2	0.3	17	<1	<0.02	1.2	<1	0.11	1	<0.02	180	48	1.7	<2	29.6	<10	210
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	7/12/2023	1	11	<50	0.054	<0.05	<1	<1	21	<1	130	<0.1	14	650	1.3	<1	2445	2	<0.01	104	7.9	9700	0.043	0.8	<0.01	<50	<1	<10	<1	5	1	0.38	0.019	<0.5	0.01	8.5	<0.2	1.2	20	<1	<0.02	2.2	<1	0.49	5	0.03	1300	200	3.4	<2	28.9	<10	4600
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	8/9/2023	1	0.2	<50	0.017	<0.05	<1	<1	13	<1	<50	<0.1	6	70	0.6	<1	687	3	<0.01	108	8.1	480	0.017	0.9	<0.01	<50	<1	<10	<1	6	1	0.2	0.005	<0.5	0.007	9	<0.2	0.3	20	<1	<0.02	2.4	<1	0.13	2	<0.02	210	86	1.8	<2	30.1	<10	140
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	9/18/2023	1	0.2	<50	0.046	<0.05	<1	<1	7	<1	<50	<0.1	12	750	1	<1	337	<1	<0.01	107	8.2	11000	0.384	0.4	<0.01	<50	<1	10	<1	2	<1	0.41	0.007	<0.5	0.015	8.2	<0.2	0.2	17	<1	<0.02	1.9	<1	0.28	2	0.03	1500	240	0.3	<2	29.1	<10	110
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	10/6/2023	1	3	<50	0.041	<0.05	<1	2	3	<1	<50	<0.1	18	31	0.5	<1	347	4	<0.01	102	8.1	1100	0.055	0.9	<0.01	<50	<1	<10	<1	6	<1	0.4	0.003	<0.5	0.019	8.6	<0.2	0.2	20	<1	<0.02	9.8	<1	0.59	5	0.04	190	77	4.9	<2	27.4	<10	20
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	11/1/2023	1	<0.1	<50	0.013	<0.05	<1	<1	3	<1	<50	<0.1	4	29	<0.2	<1	336	<1	<0.01	103	8.4	1100	0.042	0.6	<0.01	<50	<1	<10	<1	5	<1	0.26	0.002	<0.5	0.004	8.5	<0.2	0.2	18	<1	<0.02	1.4	<1	0.16	1	<0.02	130	74	1	<2	25.8	<10	40
Tolo Harbour And Channel	Siu Lek Yuen Nullah	TR23L	12/6/2023	1	0.3	<50	<0.005	<0.05	<1	<1	4	<1	<50	<0.1	6	42	0.9	<1	322	<1	<0.01	104	9.2	1000	0.011	1	<0.01	<50	<1	<10	<1	7	<1	0.29	<0.002	<0.5	0.008	8.4	<0.2	0.2	20	<1	<0.02	0.7	<1	<0.05	1	0.03	140	51	0.7	<2	21.6	<10	60
Tolo Harbour And Channel	Shan Liu Stream	TR4	1/9/2023	1	8.6	<50	0.22	<0.05	<1	1	16	<1	<50	<0.1	7	16	1.1	<1	250	<1	<0.01	89	8.2	9600	0.022	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.38	0.003	<0.5	0.041	7.4	0.7	0.1	19	<1	<0.02	2.5	<1	0.47	2	0.09	130	62	0.6	<2	19.5	<10	3500
Tolo Harbour And Channel	Shan Liu Stream	TR4	2/13/2023	1	1.8	<50	0.33	<0.05	<1	1	20	<1	<50	<0.1	10	<10	2.5	<1	139	<1	<0.01	80	7	15000	0.013	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.73	0.005	<0.5	0.06	7.3	2.2	0.1	17	<1	<0.02	1.6	<1	0.57	3	0.13	130	60	0.8	<2	22.3	30	8000
Tolo Harbour And Channel	Shan Liu Stream	TR4	3/27/2023	1	1.5	<50	0.41	<0.05	<1	1	21	<1	<50	<0.1	9	27	0.5	<1	173	<1	<0.01	81	7.3	34000	0.023	<0.2	<0.01	<50	<1	10	<1	<2	1	0.62	0.006	<0.5	0.049	7.5	0.6	0.1	17	<1	<0.02	1.3	<1	0.71	3	0.09	230	85	0.9	<2	20.2	<10	24000
Tolo Harbour And Channel	Shan Liu Stream	TR4	4/21/2023	1	0.7	<50	0.17	<0.05	<1	2	21	<1	<50	<0.1	9	14	0.6	<1	131	<1	<0.01	93	7.8	19000	0.029	<0.2	<0.01	100	<1	<10	<1	<2	2	0.7	0.009	<0.5	0.03	7.5	1.4	0.1	18	<1	<0.02	4	<1	0.53	4	0.07	200	72	1.5	<2	24.2	<10	13000
Tolo Harbour And Channel	Shan Liu Stream	TR4	5/3/2023	1	2.8	<50	0.17	0.09	<1	2	19	<1	<50	<0.1	9	22	0.9	<1	163	<1	<0.01	98	8.1	11000	0.024	<0.2	<0.01	50	<1	<10	<1	<2	<1	0.68	0.004	<0.5	0.048	7.6	1.1	0.1	17	<1	<0.02	1.2	<1	0.38	3	0.06	200	68	1.2	<2	25.1	<10	3800
Tolo Harbour And Channel	Shan Liu Stream	TR4	6/5/2023	1	<0.1	<50	0.18	<0.05	<1	2	20	<1	<50	<0.1	8	21	0.8	<1	343	<1	<0.01	101	7.8	15000	0.01	<0.2	<0.01	70	<1	<10	<1	<2	1	0.9	0.016	<0.5	0.077	8	1.1	0.2	18	<1	<0.02	1.4	<1	0.87	4	0.12	290	84	0.9	<2	28.8	<10	8000
Tolo Harbour And Channel	Shan Liu Stream	TR4	7/14/2023	1	3.6	<50	0.43	0.07	<1	2	19	<1	<50	<0.1	6	47	3.1	<1	382	<1	<0.01	103	7.7	21000	0.003	<0.2	<0.01	70	<1	<10	<1	<2	1	0.59	0.005	<0.5	0.074	8	2.8	0.2	20	<1	<0.02	12	<1	0.68	3	0.1	150	50	2	<2	30.6	<10	4600
