"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-04-07","1","7.7","<50","6.3","0.26","<1","<1","19","<1","105","<0.1","20","140","2.5","<1","724","4","<0.01","28","2.3","720000","null","0.4","<0.01","88","<1","118","<1","2","2","0.037","0.063","<0.5","0.51","7.4","12","0.4","10","<1","<0.02","5.5","<1","7.4","7","0.77","390","110","3.5","<2","25.6","<10","230000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-05-24","1","14","<50","7.2","0.2","<1","<1","17","<1","99","<0.1","25","72","20","<1","590","4","<0.01","44","3.3","110000","null","0.4","<0.01","191","<1","131","<1","2","3","0.04","0.064","<0.5","0.47","7.3","57","0.3","11","<1","0.06","28","<1","","7","","350","120","8.6","<2","30.1","<10","47000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-06-11","1","7","<50","5.6","0.17","3","<1","23","<1","101","<0.1","25","100","3.2","<1","713","11","<0.01","39","2.9","2000000","null","0.5","<0.01","171","<1","23","<1","25","2","0.21","0.096","<0.5","0.3","7.6","8.3","0.3","12","<1","<0.02","5","<1","","9","","360","62","4.7","<2","31.4","10","1100000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-07-08","1","8.4","<50","3","0.05","1","<1","23","<1","64","<0.1","20","95","2.2","<1","569","6","<0.01","31","2.3","4400000","null","0.4","<0.01","65","<1","<10","<1","5","2","0.69","0.32","<0.5","0.09","7.5","3.3","0.2","11","<1","<0.02","7.4","<1","","8","","270","62","6.1","<2","32.2","<10","3000000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-08-20","1","4.8","127","1.6","<0.05","<1","<1","15","<1","70","<0.1","12","60","0.5","1","410","7","<0.01","111","8.1","120000","null","0.4","<0.01","52","<1","10","<1","7","2","1.2","0.14","<0.5","0.14","8.5","0.7","0.2","14","<1","<0.02","0.6","<1","","4","","250","72","10.2","<2","32.5","<10","29000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-09-02","1","5.1","<50","2.8","<0.05","1","<1","21","<1","95","<0.1","18","100","3","<1","525","5","<0.01","35","2.6","680000","null","0.4","<0.01","173","<1","47","<1","4","2","0.55","0.19","<0.5","0.15","7.3","6.9","0.2","14","<1","<0.02","2.3","<1","","5","","280","96","6.1","<2","30.2","10","400000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-10-18","1","3.3","58","0.85","0.07","<1","<1","10","<1","<50","<0.1","15","72","2.4","<1","323","2","<0.01","146","11.8","26000","null","0.3","<0.01","<50","<1","17","<1","<2","<1","1.1","0.076","<0.5","0.14","8.7","1.8","0.2","13","<1","<0.02","11","<1","","5","","310","110","13.1","<2","26.4","<10","7300"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-11-01","1","11","<50","1.9","<0.05","<1","<1","14","<1","78","<0.1","14","110","3","<1","430","2","<0.01","109","8.8","46000","null","0.3","<0.01","133","<1","32","<1","2","1","0.99","0.11","<0.5","0.15","7.6","4","0.2","17","<1","<0.02","2.8","<1","","4","","320","82","5","<2","26","<10","17000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2021-12-01","1","3.7","<50","2.9","0.12","<1","<1","18","<1","67","<0.1","11","58","0.6","<1","349","3","<0.01","78","7.2","13000","null","0.4","<0.01","113","<1","72","<1","3","2","0.92","0.11","<0.5","0.19","7.3","1.3","0.2","14","<1","<0.02","1.3","<1","4","4","0.32","280","78","2.5","<2","18.7","16","3200"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-02-19","1","9.4","<50","2.2","0.06","<1","<1","10","<1","172","<0.1","45","440","10","<1","1741","2","<0.01","124","10.3","92000","0.042","0.4","<0.01","64","<1","10","<1","<2","2","0.94","0.082","<0.5","0.15","8.8","10","0.9","10","<1","<0.02","50","<1","4.5","11","0.64","1100","160","3.2","<2","24.5","<10","75000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-03-25","1","11","<50","1.9","0.06","<1","<1","13","<1","151","<0.1","27","390","2.1","<1","1605","1","<0.01","77","6","130000","0.066","0.5","<0.01","67","<1","<10","<1","2","1","0.46","0.11","<0.5","0.2","8.3","4.2","0.8","10","<1","<0.02","23","<1","2.7","8","0.24","960","170","4.7","<2","27.8","16","90000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-04-07","1","8.7","<50","3.2","<0.05","<1","<1","13","<1","154","<0.1","32","380","34","<1","1627","1","<0.01","211","16.6","37000","0.053","0.4","<0.01","80","<1","<10","<1","2","1","0.85","0.81","<0.5","0.16","9.5","30","0.8","9.6","<1","<0.02","21","<1","6.9","13","0.35","960","220","7","<2","27.3","<10","16000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-05-24","1","3.9","<50","1.7","<0.05","<1","<1","18","<1","106","<0.1","15","230","7.4","<1","1091","1","<0.01","137","10.2","31000","0.117","0.5","<0.01","95","<1","<10","<1","3","1","1.3","0.34","<0.5","0.15","9.1","22","0.5","11","<1","<0.02","2.2","<1","","5","","630","170","2.1","<2","30.5","<10","13000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-06-11","1","2.4","74","1.4","0.09","<1","<1","12","<1","126","<0.1","20","320","2.4","<1","1443","2","<0.01","133","9.3","56000","0.074","0.5","<0.01","122","<1","<10","<1","3","2","1.2","0.39","<0.5","0.23","8.5","5.3","0.6","13","<1","<0.02","2.1","<1","","5","","740","120","1.4","<2","34.4","<10","44000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-07-08","1","2.3","78","4.2","<0.05","<1","<1","9","<1","67","<0.1","30","72","1","<1","456","2","<0.01","157","10.8","48000","0.038","0.4","<0.01","113","<1","<10","<1","2","<1","1.3","0.27","<0.5","0.13","8.8","3.1","0.2","14","<1","<0.02","2.8","<1","","14","","210","70","4.5","<2","35.7","<10","15000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-08-20","1","1.4","87","0.75","<0.05","<1","<1","6","<1","<50","<0.1","6","20","1","<1","165","1","<0.01","107","7.7","34000","0.083","0.4","<0.01","<50","<1","<10","<1","<2","1","0.94","0.028","<0.5","0.035","8.3","0.6","0.1","15","<1","<0.02","2.4","<1","","3","","120","31","13.6","<2","32.8","<10","12000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-09-02","1","2.3","67","1","<0.05","<1","<1","5","<1","57","<0.1","14","65","1.5","<1","316","2","<0.01","119","8.8","40000","0.15","0.3","<0.01","86","<1","<10","<1","<2","<1","0.56","0.075","<0.5","0.073","8.2","3.7","0.1","16","<1","<0.02","5.6","<1","","4","","180","68","9.2","<2","31.4","<10","23000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-10-18","1","0.6","<50","0.27","<0.05","<1","<1","3","<1","<50","<0.1","12","19","0.7","<1","177","<1","<0.01","106","8.6","34000","0.121","0.3","<0.01","<50","<1","19","<1","<2","<1","0.9","0.01","<0.5","0.034","8","0.3","0.1","14","<1","<0.02","11","<1","","2","","170","69","17.1","<2","25.8","<10","25000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-11-01","1","1.1","<50","0.92","<0.05","<1","<1","5","<1","<50","<0.1","8","47","0.6","<1","514","<1","<0.01","109","9","52000","0.063","0.3","<0.01","70","<1","<10","<1","<2","<1","0.82","0.029","<0.5","0.042","8.3","0.9","0.3","19","<1","<0.02","3.1","<1","","4","","160","54","3.3","<2","25.4","<10","28000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2021-12-01","1","2.1","<50","0.66","<0.05","<1","<1","7","<1","74","<0.1","4","32","0.8","<1","211","2","<0.01","109","9.7","62000","0.067","0.3","<0.01","142","<1","<10","<1","<2","<1","0.91","0.041","<0.5","0.055","7.7","1.2","0.1","17","<1","<0.02","1.5","<1","1.4","2","0.11","170","66","3","<2","21","<10","33000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-03-04","1","0.8","<50","0.027","<0.05","<1","<1","25","<1","<50","<0.1","5","<10","3.8","<1","100","1","<0.01","92","8.5","15000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.75","0.008","<0.5","0.057","7.4","3.6","0.1","20","<1","<0.02","9.2","<1","0.41","2","0.07","110","38","3","<2","19.3","<10","1000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-04-15","1","1","<50","0.016","0.09","<1","<1","24","<1","<50","<0.1","6","<10","0.2","<1","114","1","<0.01","87","7.5","9500","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.54","0.005","<0.5","0.019","7.5","0.2","0.1","19","<1","<0.02","1.2","<1","0.39","1","0.07","180","76","2.3","<2","22.7","<10","1800"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-05-20","1","0.7","<50","0.044","<0.05","<1","<1","25","<1","<50","<0.1","3","<10","0.3","<1","140","1","<0.01","88","6.9","150000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.75","<0.002","<0.5","0.059","7.8","0.2","0.1","19","<1","<0.02","<0.5","<1","","2","","130","56","0.7","<2","27.8","<10","610"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-06-17","1","1.1","<50","0.024","0.11","<1","<1","27","<1","<50","<0.1","7","26","0.9","<1","135","1","<0.01","94","7.3","24000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.72","0.007","<0.5","0.047","7.6","1.8","0.1","20","<1","<0.02","20","<1","","3","","160","42","1.1","<2","28.6","<10","1800"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-07-15","1","<0.1","<50","0.041","<0.05","<1","<1","27","<1","<50","<0.1","<2","<10","0.2","<1","129","<1","<0.01","96","7.5","8900","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","0.75","<0.002","<0.5","0.067","7.8","0.4","0.1","19","<1","<0.02","1.7","<1","","<1","","110","42","0.7","<2","28.3","<10","280"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-08-09","1","0.6","<50","0.038","<0.05","<1","<1","29","<1","<50","<0.1","6","<10","0.8","<1","108","<1","<0.01","98","7.8","12000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.71","0.004","<0.5","0.025","7.8","0.8","0.1","13","<1","<0.02","5.1","<1","","3","","91","45","6","<2","26.7","<10","8000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-09-16","1","0.9","<50","0.016","<0.05","<1","<1","28","<1","<50","<0.1","<2","<10","<0.2","<1","126","1","<0.01","93","7.3","52000","null","0.3","<0.01","<50","<1","<10","<1","<2","<1","0.79","0.003","<0.5","0.055","7.7","0.3","0.1","20","<1","<0.02","1.5","<1","","<1","","140","68","1.3","<2","27.8","<10","900"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-10-22","1","<0.1","<50","0.024","<0.05","<1","<1","29","<1","<50","<0.1","<2","<10","<0.2","<1","106","<1","<0.01","98","8.5","83000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1","0.002","<0.5","0.036","7.7","<0.2","0.1","19","<1","<0.02","1.4","<1","","<1","","130","110","0.9","<2","22.2","<10","1900"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-11-11","1","1.1","<50","0.016","<0.05","<1","<1","25","<1","<50","<0.1","4","<10","1.1","<1","98","<1","<0.01","95","8.6","32000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.81","0.006","<0.5","0.044","7.6","0.9","0.1","19","<1","<0.02","3.4","<1","0.18","2","0.08","130","45","2.8","<2","20.3","<10","3200"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2021-12-16","1","1.9","<50","0.014","0.13","<1","<1","26","<1","<50","<0.1","8","<10","1.9","<1","101","<1","<0.01","93","8.1","25000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.67","<0.002","<0.5","0.03","7.5","2","0.1","19","<1","<0.02","30","<1","0.43","2","0.06","140","76","2.7","<2","21.7","<10","1400"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-03-04","1","2.1","<50","0.26","<0.05","<1","<1","26","<1","<50","<0.1","5","12","1","<1","129","2","<0.01","101","9.3","11000","0.049","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.2","0.16","<0.5","0.16","7.7","2.4","0.1","19","<1","<0.02","2","<1","0.78","2","0.18","100","42","1.7","<2","19.3","<10","3100"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-04-15","1","1.4","<50","0.16","<0.05","<1","<1","23","<1","<50","<0.1","7","11","1.1","<1","142","2","<0.01","102","8.8","65000","0.023","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.5","0.072","<0.5","0.12","8.2","2.2","0.1","18","<1","<0.02","1.9","<1","0.57","2","0.19","180","40","1.5","<2","22.9","<10","1900"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-05-20","1","1.4","<50","0.096","<0.05","<1","<1","25","<1","<50","<0.1","9","11","1.3","<1","168","2","<0.01","103","7.9","15000","0.066","0.2","<0.01","<50","<1","<10","<1","<2","<1","1","0.038","<0.5","0.14","8.3","1.9","0.1","19","<1","<0.02","0.9","<1","","3","","120","45","0.7","<2","29.1","<10","690"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-06-17","1","0.3","<50","0.12","<0.05","<1","<1","26","<1","<50","<0.1","5","10","1.1","<1","162","2","<0.01","106","8","7700","0.038","0.2","<0.01","<50","<1","<10","<1","<2","<1","1","0.041","<0.5","0.11","8.5","2.1","0.1","19","<1","<0.02","2.2","<1","","2","","210","76","0.7","<2","29.7","<10","3600"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-07-15","1","0.7","<50","0.18","<0.05","<1","<1","27","<1","<50","<0.1","4","11","1.8","<1","156","1","<0.01","106","8.1","2700","0.106","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.2","0.067","<0.5","0.16","8.4","1.9","0.1","18","<1","<0.02","3.1","<1","","2","","130","70","0.7","<2","29.2","<10","910"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-08-09","1","0.9","62","0.052","<0.05","<1","<1","28","<1","<50","<0.1","10","<10","1.8","<1","117","1","<0.01","100","8","25000","0.142","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.8","0.013","<0.5","0.031","7.9","1.1","0.1","13","<1","<0.02","5.5","<1","","3","","86","40","6.7","<2","27.1","<10","12000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-09-16","1","1","<50","0.064","<0.05","<1","<1","27","<1","<50","<0.1","5","<10","1","<1","146","1","<0.01","103","7.9","4600","0.137","0.3","<0.01","<50","<1","<10","<1","<2","1","0.9","0.031","<0.5","0.13","8.5","1.4","0.1","19","<1","<0.02","1.2","<1","","1","","130","60","0.8","<2","29.3","<10","900"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-10-22","1","0.9","<50","0.12","<0.05","<1","<1","29","<1","<50","<0.1","6","<10","<0.2","<1","123","<1","<0.01","104","9.1","40000","0.234","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.4","0.048","<0.5","0.1","8","0.8","0.1","18","<1","<0.02","1","<1","","1","","100","65","0.6","<2","21.8","<10","3400"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-11-11","1","1.1","<50","0.099","<0.05","<1","<1","24","<1","<50","<0.1","6","<10","1.6","<1","115","<1","<0.01","103","9.3","17000","0.119","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1","0.029","<0.5","0.1","8.1","1.2","0.1","19","<1","<0.02","1","<1","0.25","1","0.15","160","81","1.1","<2","20.4","<10","3500"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2021-12-16","1","7.1","<50","0.66","<0.05","<1","<1","23","<1","<50","<0.1","9","11","3.1","<1","137","2","<0.01","99","8.4","330000","0.074","<0.2","<0.01","52","<1","<10","<1","<2","<1","0.95","0.13","<0.5","0.18","7.6","2.7","0.1","18","<1","<0.02","1.7","<1","1.6","3","0.25","170","100","3","<2","23.5","<10","200000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-01-06","1","5.2","<50","0.34","0.07","<1","<1","24","<1","<50","<0.1","8","10","0.4","<1","130","2","<0.01","108","10.1","17000","null","0.3","<0.01","<50","<1","<10","<1","<2","<1","1.5","0.044","<0.5","0.16","8","1.3","0.1","17","<1","<0.02","3.1","<1","0.5","2","0.19","140","34","1","<2","18.6","<10","9000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-02-04","1","1.8","<50","0.31","<0.05","<1","<1","25","<1","<50","<0.1","8","19","1.5","<1","150","2","<0.01","109","9.8","4300","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.2","0.032","<0.5","0.12","8.1","4.5","0.1","13","<1","<0.02","2.6","<1","0.78","2","0.2","140","40","1.1","<2","20.6","<10","3200"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-03-04","1","11","<50","0.34","0.07","<1","<1","26","<1","<50","<0.1","16","12","4.1","<1","140","2","<0.01","96","8.8","49000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.4","0.071","<0.5","0.17","7.6","5.5","0.1","18","<1","<0.02","29","<1","1.3","7","0.24","150","61","2.2","<2","19.6","13","23000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-04-15","1","2","<50","0.11","<0.05","<1","<1","28","<1","<50","<0.1","8","13","2.7","<1","165","2","<0.01","105","8.9","8000","null","0.2","<0.01","<50","<1","<10","<1","<2","1","2.1","0.027","<0.5","0.14","8.3","3.1","0.1","17","<1","<0.02","6.4","<1","0.62","2","0.21","170","54","3.7","<2","23.6","<10","2700"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-05-20","1","1.6","<50","0.04","<0.05","<1","<1","28","<1","<50","<0.1","5","12","1","<1","188","2","<0.01","103","7.9","15000","null","0.3","<0.01","<50","<1","<10","<1","<2","<1","1.3","0.013","<0.5","0.16","8.3","1.2","0.1","17","<1","<0.02","1.4","<1","","2","","160","82","0.6","<2","29.3","<10","3300"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-06-17","1","0.8","<50","0.29","<0.05","<1","<1","27","<1","<50","<0.1","9","12","1.7","<1","189","2","<0.01","118","8.7","25000","null","0.3","<0.01","<50","<1","<10","<1","<2","<1","1.3","0.029","<0.5","0.11","8.4","2.2","0.1","18","<1","<0.02","9","<1","","2","","190","62","0.9","<2","31.1","<10","14000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-07-15","1","1.3","<50","0.38","<0.05","<1","<1","28","<1","<50","<0.1","5","11","5.5","<1","171","2","<0.01","115","8.7","21000","null","0.3","<0.01","<50","<1","<10","<1","<2","<1","1.2","0.015","<0.5","0.17","8.5","3.3","0.1","17","<1","<0.02","2.4","<1","","2","","99","38","1.3","<2","29.8","<10","7400"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-08-09","1","0.7","50","0.047","<0.05","<1","<1","30","<1","<50","<0.1","10","<10","1.1","<1","125","1","<0.01","99","7.8","55000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.94","0.016","<0.5","0.043","7.5","1.6","0.1","12","<1","<0.02","7","<1","","3","","110","54","7.8","<2","27.5","<10","14000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-09-16","1","1.2","<50","0.028","<0.05","<1","<1","33","<1","<50","<0.1","5","11","0.7","<1","161","1","<0.01","101","7.7","9900","null","0.3","<0.01","51","<1","<10","<1","<2","<1","1.2","0.01","<0.5","0.11","7.7","0.9","0.1","18","<1","<0.02","1.6","<1","","2","","110","41","0.7","<2","29.2","<10","2800"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-10-22","1","0.7","<50","0.066","<0.05","<1","<1","33","<1","<50","<0.1","3","<10","0.7","<1","133","<1","<0.01","101","8.9","12000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.7","0.015","<0.5","0.078","7.6","<0.2","0.1","18","<1","<0.02","1","<1","","1","","94","46","0.5","<2","21.8","<10","3700"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-11-11","1","0.7","<50","0.04","<0.05","<1","<1","25","<1","<50","<0.1","5","<10","0.8","<1","123","<1","<0.01","100","9.1","4800","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.3","0.01","<0.5","0.083","7.7","0.8","0.1","18","<1","<0.02","1","<1","0.24","1","0.14","170","68","0.5","<2","20.4","<10","1800"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2021-12-16","1","1.9","<50","0.38","<0.05","<1","<1","27","<1","<50","<0.1","6","<10","0.9","<1","141","2","<0.01","106","8.9","13000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.5","0.081","<0.5","0.17","7.7","2.6","0.1","18","<1","<0.02","5","<1","0.89","2","0.21","140","72","1.1","<2","23.7","<10","4100"
"Deep Bay","Yuen Long Creek","YL1","2021-02-22","1","74","<50","11","0.45","<1","<1","15","<1","69","<0.1","220","33","11","<1","395","1","<0.01","56","5","280000","0.181","0.4","<0.01","272","<1","159","<1","2","2","<0.002","0.037","0.7","0.13","7.4","2.3","0.2","9.2","<1","0.02","42","<1","17","79","1.8","280","160","6.7","<2","21.4","<10","200000"
"Deep Bay","Yuen Long Creek","YL1","2021-03-18","1","32","<50","12","0.33","<1","1","20","<1","81","<0.1","43","99","26","<1","505","3","<0.01","44","3.7","440000","0.247","0.4","<0.01","349","<1","162","<1","2","3","0.11","0.034","1","1","7.4","11","0.3","11","<1","0.07","33","<1","19","18","1.8","380","94","10.4","<2","24.2","10","200000"
"Deep Bay","Yuen Long Creek","YL1","2021-04-21","1","19","<50","14","0.46","<1","1","13","<1","71","<0.1","31","40","19","<1","534","2","<0.01","51","4.1","1400000","0.216","0.5","<0.01","179","<1","110","<1","2","3","0.057","0.038","0.7","2.1","7.6","8.2","0.3","9.2","<1","0.05","13","<1","21","11","2.7","300","120","6.9","<2","26.5","10","1300000"
"Deep Bay","Yuen Long Creek","YL1","2021-05-06","1","11","70","8.5","0.3","1","2","17","<1","64","<0.1","28","90","1.8","<1","529","4","<0.01","75","5.9","380000","0.209","0.4","<0.01","149","<1","<10","<1","5","2","0.54","0.14","<0.5","0.79","7.5","0.4","0.2","17","<1","<0.02","9.1","<1","","9","","300","76","6.7","<2","27.8","15","190000"
"Deep Bay","Yuen Long Creek","YL1","2021-06-04","1","19","<50","4.7","0.18","<1","2","13","<1","<50","<0.1","33","34","1.7","<1","387","4","<0.01","49","3.7","1500000","0.685","0.3","<0.01","142","<1","76","<1","4","2","0.25","0.13","<0.5","0.58","7.4","2.2","0.2","7.8","<1","0.06","56","<1","","13","","300","130","22.8","<2","29.2","22","410000"
"Deep Bay","Yuen Long Creek","YL1","2021-07-14","1","9.1","<50","7.6","0.11","<1","2","24","<1","<50","<0.1","24","79","28","<1","670","2","<0.01","34","2.6","310000","0.255","0.5","<0.01","115","<1","38","<1","3","2","0.15","0.039","<0.5","0.84","7","13","0.3","9.8","<1","0.02","12","<1","","7","","390","120","5","<2","30.5","10","80000"
"Deep Bay","Yuen Long Creek","YL1","2021-08-18","1","7.5","<50","3.6","<0.05","<1","2","17","<1","<50","<0.1","14","42","9.3","<1","411","2","<0.01","77","6","450000","0.413","0.4","<0.01","87","<1","48","<1","4","2","0.85","0.33","<0.5","0.39","6.9","8.3","0.2","14","<1","<0.02","9.4","<1","","4","","250","74","6.1","<2","28.8","14","130000"
